Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5%,Total,Date,Time,Payment,COGS,Gross_Margin_Percentage,Gross_Income,Rating
183-19-1108,A,Yangon,Member,Female,Electronic accessories,39.07,9,17.5815,369.2115,07-02-2024,17:29:00,Credit card,351.63,4.7619,17.5815,6.3
603-32-8978,B,Mandalay,Normal,Female,Food and beverages,52.89,4,10.578,222.138,05-02-2024,17:19:00,Credit card,211.56,4.7619,10.578,8
207-62-8091,C,Naypyitaw,Normal,Male,Food and beverages,10.28,7,3.598,75.558,16-01-2024,15:23:00,Credit card,71.96,4.7619,3.598,4.4
789-87-8900,C,Naypyitaw,Member,Male,Food and beverages,27.36,10,13.68,287.28,04-04-2024,11:22:00,Ewallet,273.6,4.7619,13.68,9.7
900-72-9241,A,Yangon,Normal,Male,Electronic accessories,81.6,10,40.8,856.8,15-03-2024,19:47:00,Cash,816,4.7619,40.8,7.6
199-92-3562,C,Naypyitaw,Normal,Male,Fashion accessories,64.92,7,22.722,477.162,27-03-2024,19:23:00,Cash,454.44,4.7619,22.722,5.3
543-85-2978,B,Mandalay,Member,Female,Food and beverages,82.81,9,37.2645,782.5545,10-04-2024,18:07:00,Ewallet,745.29,4.7619,37.2645,6.7
884-31-2050,A,Yangon,Normal,Male,Sports and travel,35.14,2,3.514,73.794,21-02-2024,14:38:00,Cash,70.28,4.7619,3.514,5.5
925-13-3455,B,Mandalay,Normal,Male,Fashion accessories,57.1,3,8.565,179.865,03-01-2024,14:35:00,Credit card,171.3,4.7619,8.565,9.4
255-96-4696,B,Mandalay,Member,Female,Food and beverages,89.39,6,26.817,563.157,15-05-2024,10:05:00,Credit card,536.34,4.7619,26.817,8.5
177-55-5286,B,Mandalay,Member,Male,Health and beauty,88.06,8,35.224,739.704,10-06-2024,16:18:00,Credit card,704.48,4.7619,35.224,9.4
955-32-9833,B,Mandalay,Member,Female,Sports and travel,32.52,8,13.008,273.168,09-02-2024,15:57:00,Ewallet,260.16,4.7619,13.008,10
616-69-1807,B,Mandalay,Normal,Male,Health and beauty,61.27,8,24.508,514.668,01-04-2024,16:18:00,Ewallet,490.16,4.7619,24.508,7.3
602-44-9747,C,Naypyitaw,Member,Female,Home and lifestyle,51.34,10,25.67,539.07,12-04-2024,13:02:00,Credit card,513.4,4.7619,25.67,6.8
697-81-7562,B,Mandalay,Normal,Female,Health and beauty,21.82,2,2.182,45.822,29-03-2024,13:46:00,Credit card,43.64,4.7619,2.182,9.7
129-81-8696,A,Yangon,Member,Male,Home and lifestyle,59.6,1,2.98,62.58,09-04-2024,18:21:00,Credit card,59.6,4.7619,2.98,5.5
982-32-9575,A,Yangon,Member,Male,Home and lifestyle,11.81,1,0.5905,12.4005,11-01-2024,16:57:00,Credit card,11.81,4.7619,0.5905,4.6
153-67-7280,C,Naypyitaw,Normal,Male,Food and beverages,83.28,2,8.328,174.888,09-01-2024,13:44:00,Ewallet,166.56,4.7619,8.328,8.1
834-59-7333,B,Mandalay,Normal,Male,Food and beverages,22.31,1,1.1155,23.4255,09-04-2024,15:20:00,Cash,22.31,4.7619,1.1155,6.1
194-75-1502,B,Mandalay,Normal,Male,Fashion accessories,11.04,7,3.864,81.144,15-02-2024,15:49:00,Credit card,77.28,4.7619,3.864,4.2
689-47-4037,B,Mandalay,Normal,Female,Home and lifestyle,48.97,8,19.588,411.348,28-02-2024,20:57:00,Ewallet,391.76,4.7619,19.588,9.5
464-27-7963,C,Naypyitaw,Normal,Male,Health and beauty,24.61,7,8.6135,180.8835,03-04-2024,17:35:00,Credit card,172.27,4.7619,8.6135,5.2
465-41-8616,A,Yangon,Normal,Male,Fashion accessories,85.63,4,17.126,359.646,25-03-2024,20:59:00,Cash,342.52,4.7619,17.126,7
233-16-1316,B,Mandalay,Normal,Male,Home and lifestyle,69.97,3,10.4955,220.4055,04-03-2024,11:22:00,Ewallet,209.91,4.7619,10.4955,4.3
600-88-7997,B,Mandalay,Member,Female,Health and beauty,61.07,1,3.0535,64.1235,27-04-2024,10:23:00,Cash,61.07,4.7619,3.0535,7.9
483-14-9421,B,Mandalay,Normal,Male,Health and beauty,15.13,4,3.026,63.546,23-06-2024,20:57:00,Ewallet,60.52,4.7619,3.026,9.4
636-37-4353,C,Naypyitaw,Member,Female,Health and beauty,92.57,5,23.1425,485.9925,02-05-2024,11:11:00,Cash,462.85,4.7619,23.1425,7.8
967-16-8555,C,Naypyitaw,Member,Female,Fashion accessories,54.82,1,2.741,57.561,30-04-2024,12:25:00,Ewallet,54.82,4.7619,2.741,4.4
586-84-4239,B,Mandalay,Member,Male,Home and lifestyle,74.66,6,22.398,470.358,07-03-2024,16:09:00,Credit card,447.96,4.7619,22.398,5.2
995-68-3402,B,Mandalay,Member,Female,Food and beverages,83.42,10,41.71,875.91,25-04-2024,10:43:00,Cash,834.2,4.7619,41.71,4.7
398-60-4432,B,Mandalay,Member,Male,Electronic accessories,91.5,10,45.75,960.75,19-02-2024,15:58:00,Cash,915,4.7619,45.75,7.8
414-30-8301,A,Yangon,Member,Female,Sports and travel,17.99,8,7.196,151.116,06-01-2024,10:26:00,Cash,143.92,4.7619,7.196,7.6
392-57-1611,C,Naypyitaw,Normal,Female,Sports and travel,32.39,4,6.478,136.038,22-01-2024,11:40:00,Ewallet,129.56,4.7619,6.478,8.9
931-48-2298,C,Naypyitaw,Member,Male,Sports and travel,21.08,6,6.324,132.804,29-03-2024,11:34:00,Ewallet,126.48,4.7619,6.324,9.8
148-62-1460,A,Yangon,Member,Male,Health and beauty,87.69,7,30.6915,644.5215,18-04-2024,15:14:00,Ewallet,613.83,4.7619,30.6915,4.2
138-19-5538,A,Yangon,Normal,Female,Food and beverages,75.86,4,15.172,318.612,06-03-2024,16:43:00,Cash,303.44,4.7619,15.172,8
153-42-2363,B,Mandalay,Member,Male,Health and beauty,82.95,1,4.1475,87.0975,22-01-2024,15:55:00,Credit card,82.95,4.7619,4.1475,4.2
618-88-9011,C,Naypyitaw,Normal,Female,Home and lifestyle,99.57,4,19.914,418.194,28-02-2024,17:13:00,Cash,398.28,4.7619,19.914,6.9
827-92-7091,A,Yangon,Member,Female,Fashion accessories,61.98,2,6.198,130.158,02-06-2024,20:35:00,Cash,123.96,4.7619,6.198,9.8
241-68-8855,A,Yangon,Normal,Female,Home and lifestyle,36.7,7,12.845,269.745,25-02-2024,12:30:00,Cash,256.9,4.7619,12.845,6.3
846-17-2403,C,Naypyitaw,Member,Male,Health and beauty,35.89,3,5.3835,113.0535,04-03-2024,14:08:00,Ewallet,107.67,4.7619,5.3835,9.2
269-84-8690,B,Mandalay,Normal,Male,Food and beverages,14.09,4,2.818,59.178,07-05-2024,16:04:00,Credit card,56.36,4.7619,2.818,6.9
700-78-1534,C,Naypyitaw,Member,Male,Electronic accessories,16.39,1,0.8195,17.2095,04-02-2024,16:11:00,Credit card,16.39,4.7619,0.8195,5.7
859-50-2549,B,Mandalay,Normal,Male,Food and beverages,11.61,6,3.483,73.143,01-04-2024,17:44:00,Ewallet,69.66,4.7619,3.483,5.9
595-35-3621,A,Yangon,Member,Female,Home and lifestyle,16.85,7,5.8975,123.8475,17-02-2024,10:16:00,Credit card,117.95,4.7619,5.8975,7.8
805-44-5472,B,Mandalay,Normal,Male,Sports and travel,97.6,8,39.04,819.84,25-02-2024,18:07:00,Ewallet,780.8,4.7619,39.04,4.6
545-93-3575,C,Naypyitaw,Member,Female,Food and beverages,57.58,3,8.637,181.377,09-02-2024,11:49:00,Credit card,172.74,4.7619,8.637,6.3
407-83-8238,C,Naypyitaw,Member,Female,Home and lifestyle,92.83,9,41.7735,877.2435,23-02-2024,11:41:00,Ewallet,835.47,4.7619,41.7735,9.7
179-17-1104,A,Yangon,Normal,Male,Home and lifestyle,28.31,5,7.0775,148.6275,29-01-2024,19:10:00,Ewallet,141.55,4.7619,7.0775,7.4
550-86-7166,C,Naypyitaw,Normal,Male,Food and beverages,46,7,16.1,338.1,19-06-2024,11:50:00,Credit card,322,4.7619,16.1,4.2
783-46-8907,B,Mandalay,Normal,Female,Health and beauty,20.26,4,4.052,85.092,09-04-2024,20:07:00,Cash,81.04,4.7619,4.052,4.9
261-36-1598,B,Mandalay,Member,Female,Sports and travel,19.15,8,7.66,160.86,31-01-2024,13:26:00,Credit card,153.2,4.7619,7.66,9.1
694-94-9857,C,Naypyitaw,Member,Male,Electronic accessories,54.31,4,10.862,228.102,15-06-2024,10:27:00,Credit card,217.24,4.7619,10.862,7
712-91-8574,A,Yangon,Member,Male,Food and beverages,94.22,5,23.555,494.655,14-02-2024,15:29:00,Credit card,471.1,4.7619,23.555,9.3
876-78-6048,C,Naypyitaw,Normal,Male,Sports and travel,15.45,3,2.3175,48.6675,16-06-2024,10:43:00,Cash,46.35,4.7619,2.3175,8
386-47-4167,A,Yangon,Normal,Female,Electronic accessories,29.8,4,5.96,125.16,15-06-2024,19:13:00,Cash,119.2,4.7619,5.96,5.4
555-59-5624,B,Mandalay,Normal,Male,Electronic accessories,56.18,7,19.663,412.923,25-03-2024,11:22:00,Credit card,393.26,4.7619,19.663,9.8
129-59-1057,A,Yangon,Normal,Female,Health and beauty,25.34,5,6.335,133.035,31-01-2024,13:31:00,Ewallet,126.7,4.7619,6.335,6.4
605-41-2206,C,Naypyitaw,Member,Female,Electronic accessories,90.91,1,4.5455,95.4555,17-04-2024,10:06:00,Ewallet,90.91,4.7619,4.5455,4
444-45-3022,C,Naypyitaw,Member,Male,Food and beverages,10.49,6,3.147,66.087,18-01-2024,19:02:00,Cash,62.94,4.7619,3.147,6.6
256-15-8952,B,Mandalay,Member,Male,Electronic accessories,27.25,7,9.5375,200.2875,25-01-2024,19:46:00,Ewallet,190.75,4.7619,9.5375,7.1
957-86-5304,C,Naypyitaw,Normal,Male,Electronic accessories,96.05,4,19.21,403.41,07-06-2024,10:19:00,Cash,384.2,4.7619,19.21,5.2
876-17-9182,A,Yangon,Member,Male,Electronic accessories,92.38,8,36.952,775.992,17-03-2024,19:20:00,Ewallet,739.04,4.7619,36.952,8.7
664-95-8910,C,Naypyitaw,Member,Female,Fashion accessories,54.45,6,16.335,343.035,13-03-2024,13:26:00,Cash,326.7,4.7619,16.335,6.3
981-40-1271,A,Yangon,Normal,Male,Home and lifestyle,73.1,1,3.655,76.755,14-06-2024,17:59:00,Cash,73.1,4.7619,3.655,6.1
787-43-8314,C,Naypyitaw,Member,Male,Sports and travel,33.68,4,6.736,141.456,26-03-2024,10:57:00,Ewallet,134.72,4.7619,6.736,9.5
277-70-6946,B,Mandalay,Normal,Male,Food and beverages,88.48,6,26.544,557.424,08-02-2024,16:24:00,Credit card,530.88,4.7619,26.544,5.7
558-36-2254,C,Naypyitaw,Member,Female,Health and beauty,69.97,2,6.997,146.937,03-02-2024,12:30:00,Credit card,139.94,4.7619,6.997,9.1
907-93-6793,C,Naypyitaw,Normal,Male,Health and beauty,32.04,2,3.204,67.284,26-04-2024,19:02:00,Cash,64.08,4.7619,3.204,4.6
376-92-3208,B,Mandalay,Member,Male,Sports and travel,25.03,6,7.509,157.689,01-04-2024,10:58:00,Cash,150.18,4.7619,7.509,7.3
860-53-2948,B,Mandalay,Member,Male,Health and beauty,39.55,9,17.7975,373.7475,11-05-2024,12:26:00,Cash,355.95,4.7619,17.7975,8.2
953-86-5139,B,Mandalay,Member,Female,Health and beauty,56.68,3,8.502,178.542,26-06-2024,17:29:00,Cash,170.04,4.7619,8.502,7.9
379-51-3261,A,Yangon,Member,Female,Home and lifestyle,28.45,7,9.9575,209.1075,18-01-2024,10:37:00,Credit card,199.15,4.7619,9.9575,9.3
363-15-1515,A,Yangon,Member,Male,Sports and travel,77.37,4,15.474,324.954,30-03-2024,17:21:00,Ewallet,309.48,4.7619,15.474,9.8
100-88-8039,C,Naypyitaw,Normal,Male,Health and beauty,69.29,10,34.645,727.545,16-01-2024,11:11:00,Credit card,692.9,4.7619,34.645,9.7
325-90-7156,B,Mandalay,Normal,Female,Sports and travel,82.17,10,41.085,862.785,21-05-2024,15:27:00,Ewallet,821.7,4.7619,41.085,5.9
407-27-7693,A,Yangon,Member,Female,Electronic accessories,64.82,7,22.687,476.427,05-06-2024,13:53:00,Cash,453.74,4.7619,22.687,6
656-94-3520,C,Naypyitaw,Member,Male,Electronic accessories,63.98,4,12.796,268.716,05-04-2024,14:10:00,Credit card,255.92,4.7619,12.796,8.9
318-56-4002,A,Yangon,Normal,Male,Electronic accessories,75.33,4,15.066,316.386,11-03-2024,11:10:00,Cash,301.32,4.7619,15.066,7.2
998-62-5338,C,Naypyitaw,Member,Male,Fashion accessories,92.68,2,9.268,194.628,06-05-2024,15:11:00,Ewallet,185.36,4.7619,9.268,8
493-67-4806,B,Mandalay,Normal,Female,Electronic accessories,32.57,10,16.285,341.985,19-06-2024,14:09:00,Cash,325.7,4.7619,16.285,6.2
543-34-5759,B,Mandalay,Member,Female,Electronic accessories,76.26,9,34.317,720.657,16-03-2024,18:51:00,Cash,686.34,4.7619,34.317,6.7
887-86-6331,C,Naypyitaw,Member,Male,Sports and travel,74.48,4,14.896,312.816,05-03-2024,16:59:00,Ewallet,297.92,4.7619,14.896,5.2
384-52-2052,A,Yangon,Normal,Male,Electronic accessories,34.45,5,8.6125,180.8625,13-04-2024,15:02:00,Credit card,172.25,4.7619,8.6125,5.8
239-13-7552,B,Mandalay,Normal,Female,Food and beverages,46.52,3,6.978,146.538,03-05-2024,10:55:00,Ewallet,139.56,4.7619,6.978,9
423-44-4354,A,Yangon,Normal,Female,Sports and travel,45.35,7,15.8725,333.3225,27-03-2024,11:47:00,Cash,317.45,4.7619,15.8725,7.8
600-49-6620,A,Yangon,Normal,Male,Food and beverages,47.08,4,9.416,197.736,04-05-2024,15:59:00,Ewallet,188.32,4.7619,9.416,6.1
592-86-8782,A,Yangon,Normal,Female,Home and lifestyle,98.67,6,29.601,621.621,05-04-2024,16:17:00,Ewallet,592.02,4.7619,29.601,7.4
698-51-3865,C,Naypyitaw,Member,Male,Sports and travel,67.76,10,33.88,711.48,20-02-2024,20:50:00,Ewallet,677.6,4.7619,33.88,8.4
918-86-3896,A,Yangon,Normal,Male,Food and beverages,98.88,1,4.944,103.824,24-02-2024,15:07:00,Credit card,98.88,4.7619,4.944,7.7
387-89-2516,B,Mandalay,Normal,Female,Food and beverages,73.44,9,33.048,694.008,02-01-2024,15:00:00,Credit card,660.96,4.7619,33.048,8.6
850-39-3382,A,Yangon,Normal,Male,Fashion accessories,55.18,3,8.277,173.817,26-04-2024,15:08:00,Cash,165.54,4.7619,8.277,5
792-67-9077,B,Mandalay,Normal,Female,Health and beauty,38.5,6,11.55,242.55,06-04-2024,16:42:00,Ewallet,231,4.7619,11.55,9.7
481-10-8748,B,Mandalay,Normal,Male,Home and lifestyle,95.61,10,47.805,1003.905,10-04-2024,11:32:00,Cash,956.1,4.7619,47.805,5.1
312-98-8204,C,Naypyitaw,Member,Female,Electronic accessories,65.35,10,32.675,686.175,15-03-2024,13:00:00,Ewallet,653.5,4.7619,32.675,7.3
771-95-6877,B,Mandalay,Member,Female,Fashion accessories,42.67,5,10.6675,224.0175,12-01-2024,18:27:00,Ewallet,213.35,4.7619,10.6675,6.9
533-44-5984,A,Yangon,Member,Female,Health and beauty,83.68,7,29.288,615.048,25-06-2024,10:03:00,Cash,585.76,4.7619,29.288,8
770-74-6901,A,Yangon,Normal,Male,Food and beverages,15.9,5,3.975,83.475,03-02-2024,11:16:00,Ewallet,79.5,4.7619,3.975,9.8
671-56-8276,A,Yangon,Normal,Female,Fashion accessories,67.01,6,20.103,422.163,27-06-2024,18:02:00,Cash,402.06,4.7619,20.103,6.2
378-45-3165,C,Naypyitaw,Member,Female,Food and beverages,32.61,1,1.6305,34.2405,02-03-2024,16:01:00,Credit card,32.61,4.7619,1.6305,5.3
546-51-5589,A,Yangon,Member,Female,Fashion accessories,99.64,6,29.892,627.732,14-01-2024,11:14:00,Credit card,597.84,4.7619,29.892,4.5
567-67-8677,A,Yangon,Normal,Female,Electronic accessories,34.18,4,6.836,143.556,21-03-2024,20:01:00,Ewallet,136.72,4.7619,6.836,6.9
423-61-6522,B,Mandalay,Member,Female,Health and beauty,11.21,5,2.8025,58.8525,15-04-2024,16:31:00,Cash,56.05,4.7619,2.8025,4.8
111-63-9323,C,Naypyitaw,Member,Male,Food and beverages,31.61,9,14.2245,298.7145,03-01-2024,12:22:00,Cash,284.49,4.7619,14.2245,8.4
867-64-1397,B,Mandalay,Normal,Female,Fashion accessories,58.2,4,11.64,244.44,27-04-2024,18:52:00,Credit card,232.8,4.7619,11.64,4.7
381-38-9697,C,Naypyitaw,Normal,Male,Sports and travel,49.85,2,4.985,104.685,28-03-2024,14:04:00,Cash,99.7,4.7619,4.985,9.8
533-36-7585,B,Mandalay,Normal,Male,Sports and travel,75.54,10,37.77,793.17,18-01-2024,14:45:00,Credit card,755.4,4.7619,37.77,9.1
731-62-4435,B,Mandalay,Normal,Male,Home and lifestyle,19.87,8,7.948,166.908,10-03-2024,17:06:00,Credit card,158.96,4.7619,7.948,8.4
376-79-2525,C,Naypyitaw,Normal,Male,Home and lifestyle,15.84,9,7.128,149.688,05-05-2024,18:07:00,Credit card,142.56,4.7619,7.128,5
807-60-6328,B,Mandalay,Member,Male,Sports and travel,38.27,7,13.3945,281.2845,03-06-2024,17:06:00,Credit card,267.89,4.7619,13.3945,5.4
205-67-1344,A,Yangon,Member,Male,Sports and travel,11.8,5,2.95,61.95,31-01-2024,19:36:00,Credit card,59,4.7619,2.95,9.5
517-82-8075,A,Yangon,Normal,Male,Food and beverages,63.39,5,15.8475,332.7975,06-05-2024,10:42:00,Credit card,316.95,4.7619,15.8475,4.2
540-34-3677,A,Yangon,Member,Male,Fashion accessories,11.93,10,5.965,125.265,30-05-2024,18:18:00,Ewallet,119.3,4.7619,5.965,7
584-77-8367,C,Naypyitaw,Normal,Male,Food and beverages,78.4,7,27.44,576.24,20-03-2024,15:36:00,Cash,548.8,4.7619,27.44,9.1
410-32-6909,C,Naypyitaw,Member,Male,Sports and travel,91.05,4,18.21,382.41,08-01-2024,12:29:00,Credit card,364.2,4.7619,18.21,4.7
664-92-7679,C,Naypyitaw,Normal,Female,Home and lifestyle,77.44,9,34.848,731.808,28-04-2024,13:38:00,Cash,696.96,4.7619,34.848,8.1
190-10-3638,C,Naypyitaw,Member,Female,Fashion accessories,29.85,2,2.985,62.685,11-05-2024,13:41:00,Cash,59.7,4.7619,2.985,9.3
319-13-3485,C,Naypyitaw,Normal,Female,Food and beverages,97.51,5,24.3775,511.9275,19-05-2024,12:15:00,Ewallet,487.55,4.7619,24.3775,7.1
764-18-3151,A,Yangon,Normal,Female,Sports and travel,51.54,3,7.731,162.351,06-03-2024,16:30:00,Credit card,154.62,4.7619,7.731,5.6
571-16-3360,C,Naypyitaw,Normal,Male,Health and beauty,76.51,2,7.651,160.671,05-03-2024,19:48:00,Cash,153.02,4.7619,7.651,6.9
489-19-1293,C,Naypyitaw,Member,Female,Health and beauty,47.8,5,11.95,250.95,22-04-2024,18:56:00,Credit card,239,4.7619,11.95,4.8
929-53-9667,A,Yangon,Normal,Female,Sports and travel,58.22,7,20.377,427.917,01-06-2024,18:03:00,Ewallet,407.54,4.7619,20.377,4.3
648-28-8955,C,Naypyitaw,Normal,Female,Sports and travel,25.73,4,5.146,108.066,13-01-2024,10:54:00,Ewallet,102.92,4.7619,5.146,6.8
531-24-9432,B,Mandalay,Member,Male,Health and beauty,39.83,6,11.949,250.929,20-01-2024,12:35:00,Credit card,238.98,4.7619,11.949,9.7
568-27-7394,A,Yangon,Normal,Male,Health and beauty,79.37,9,35.7165,750.0465,31-03-2024,10:53:00,Cash,714.33,4.7619,35.7165,5.4
478-79-2494,A,Yangon,Normal,Male,Fashion accessories,75.65,2,7.565,158.865,24-02-2024,10:21:00,Cash,151.3,4.7619,7.565,7.2
750-93-6329,A,Yangon,Normal,Female,Sports and travel,61.21,7,21.4235,449.8935,04-06-2024,20:42:00,Credit card,428.47,4.7619,21.4235,9.8
567-51-8091,B,Mandalay,Member,Male,Sports and travel,51.42,6,15.426,323.946,19-01-2024,11:48:00,Ewallet,308.52,4.7619,15.426,5.4
623-98-1277,B,Mandalay,Member,Female,Sports and travel,21.79,2,2.179,45.759,18-02-2024,19:10:00,Credit card,43.58,4.7619,2.179,4.7
948-82-2259,B,Mandalay,Normal,Male,Home and lifestyle,80.97,3,12.1455,255.0555,29-06-2024,15:26:00,Cash,242.91,4.7619,12.1455,6.2
272-63-3272,C,Naypyitaw,Normal,Male,Food and beverages,86.22,6,25.866,543.186,12-01-2024,13:07:00,Credit card,517.32,4.7619,25.866,7
535-93-1000,A,Yangon,Member,Female,Sports and travel,96,5,24,504,01-02-2024,20:40:00,Cash,480,4.7619,24,9
295-79-8854,B,Mandalay,Normal,Female,Sports and travel,84.83,7,29.6905,623.5005,29-05-2024,13:25:00,Credit card,593.81,4.7619,29.6905,8.5
226-58-9122,B,Mandalay,Normal,Female,Fashion accessories,69.15,8,27.66,580.86,24-01-2024,18:39:00,Ewallet,553.2,4.7619,27.66,8.8
814-44-9689,B,Mandalay,Member,Female,Home and lifestyle,62.76,9,28.242,593.082,29-04-2024,13:15:00,Credit card,564.84,4.7619,28.242,4.5
425-57-5113,A,Yangon,Normal,Female,Health and beauty,25.95,1,1.2975,27.2475,18-04-2024,20:46:00,Credit card,25.95,4.7619,1.2975,9.2
905-96-7995,A,Yangon,Normal,Female,Home and lifestyle,60.59,8,24.236,508.956,23-06-2024,12:03:00,Cash,484.72,4.7619,24.236,6.3
696-60-4671,B,Mandalay,Member,Male,Food and beverages,17.11,5,4.2775,89.8275,13-02-2024,15:03:00,Ewallet,85.55,4.7619,4.2775,9.9
353-49-5917,B,Mandalay,Normal,Female,Food and beverages,42.88,1,2.144,45.024,02-03-2024,20:02:00,Cash,42.88,4.7619,2.144,7.4
507-75-9821,A,Yangon,Member,Male,Home and lifestyle,67.21,7,23.5235,493.9935,06-03-2024,17:26:00,Credit card,470.47,4.7619,23.5235,4.9
947-86-9963,C,Naypyitaw,Member,Male,Fashion accessories,87.22,7,30.527,641.067,01-04-2024,11:45:00,Cash,610.54,4.7619,30.527,4.5
417-34-7384,C,Naypyitaw,Member,Male,Fashion accessories,27.51,3,4.1265,86.6565,29-01-2024,19:07:00,Cash,82.53,4.7619,4.1265,8
673-71-7054,B,Mandalay,Member,Female,Fashion accessories,31.51,6,9.453,198.513,19-03-2024,12:10:00,Cash,189.06,4.7619,9.453,5.3
312-50-4071,B,Mandalay,Member,Male,Health and beauty,42.12,6,12.636,265.356,17-02-2024,14:05:00,Credit card,252.72,4.7619,12.636,8.3
740-35-5574,C,Naypyitaw,Member,Female,Electronic accessories,47.88,5,11.97,251.37,19-04-2024,14:52:00,Credit card,239.4,4.7619,11.97,8.3
443-66-5044,A,Yangon,Member,Female,Health and beauty,63.62,8,25.448,534.408,20-04-2024,17:18:00,Credit card,508.96,4.7619,25.448,8.6
602-84-2490,C,Naypyitaw,Member,Female,Electronic accessories,96.7,9,43.515,913.815,09-04-2024,14:33:00,Ewallet,870.3,4.7619,43.515,7
751-60-7941,A,Yangon,Normal,Male,Food and beverages,92.45,2,9.245,194.145,29-06-2024,10:24:00,Ewallet,184.9,4.7619,9.245,6.5
245-44-9897,A,Yangon,Normal,Female,Electronic accessories,61.97,9,27.8865,585.6165,03-01-2024,17:25:00,Credit card,557.73,4.7619,27.8865,9.7
776-51-7826,C,Naypyitaw,Member,Male,Fashion accessories,12.17,6,3.651,76.671,05-03-2024,15:06:00,Ewallet,73.02,4.7619,3.651,5.9
571-53-9847,C,Naypyitaw,Normal,Female,Fashion accessories,55.05,3,8.2575,173.4075,29-03-2024,17:34:00,Credit card,165.15,4.7619,8.2575,4.3
485-21-9839,B,Mandalay,Member,Male,Home and lifestyle,72.9,7,25.515,535.815,13-01-2024,14:24:00,Credit card,510.3,4.7619,25.515,4.6
710-43-7506,B,Mandalay,Normal,Male,Health and beauty,33.79,8,13.516,283.836,20-01-2024,13:11:00,Credit card,270.32,4.7619,13.516,9.8
520-18-6148,A,Yangon,Member,Female,Electronic accessories,47.96,4,9.592,201.432,23-05-2024,13:32:00,Cash,191.84,4.7619,9.592,5.6
339-90-5315,C,Naypyitaw,Member,Male,Electronic accessories,90.13,7,31.5455,662.4555,12-06-2024,12:05:00,Credit card,630.91,4.7619,31.5455,6
908-61-1618,C,Naypyitaw,Normal,Male,Home and lifestyle,97.58,3,14.637,307.377,21-06-2024,20:12:00,Cash,292.74,4.7619,14.637,7.5
391-32-5852,C,Naypyitaw,Member,Female,Electronic accessories,53.14,4,10.628,223.188,26-06-2024,17:35:00,Ewallet,212.56,4.7619,10.628,5
720-67-9319,C,Naypyitaw,Member,Male,Fashion accessories,26.6,8,10.64,223.44,05-02-2024,20:07:00,Credit card,212.8,4.7619,10.64,8.1
558-26-5959,A,Yangon,Normal,Male,Sports and travel,20.51,10,10.255,215.355,02-03-2024,17:03:00,Ewallet,205.1,4.7619,10.255,7.5
778-45-5899,B,Mandalay,Normal,Male,Sports and travel,79.8,3,11.97,251.37,06-01-2024,15:00:00,Credit card,239.4,4.7619,11.97,8.6
478-53-4991,B,Mandalay,Normal,Female,Home and lifestyle,57.95,2,5.795,121.695,19-02-2024,18:00:00,Credit card,115.9,4.7619,5.795,5.4
149-78-6822,A,Yangon,Member,Male,Fashion accessories,95.25,7,33.3375,700.0875,02-01-2024,10:27:00,Cash,666.75,4.7619,33.3375,9.2
612-32-4361,C,Naypyitaw,Normal,Male,Health and beauty,54.65,3,8.1975,172.1475,03-04-2024,12:29:00,Credit card,163.95,4.7619,8.1975,4.3
155-75-3168,B,Mandalay,Member,Male,Food and beverages,30.22,9,13.599,285.579,19-03-2024,20:59:00,Cash,271.98,4.7619,13.599,5.3
462-81-3505,B,Mandalay,Normal,Male,Sports and travel,44.04,8,17.616,369.936,24-06-2024,14:13:00,Cash,352.32,4.7619,17.616,9
219-72-3162,A,Yangon,Normal,Female,Health and beauty,71.73,3,10.7595,225.9495,13-05-2024,17:35:00,Ewallet,215.19,4.7619,10.7595,6.5
614-73-5872,B,Mandalay,Member,Female,Electronic accessories,57.2,4,11.44,240.24,18-05-2024,17:14:00,Credit card,228.8,4.7619,11.44,6.6
653-75-9508,B,Mandalay,Member,Female,Home and lifestyle,78.46,2,7.846,164.766,16-06-2024,13:24:00,Credit card,156.92,4.7619,7.846,6.7
409-22-3048,C,Naypyitaw,Member,Male,Health and beauty,12.41,10,6.205,130.305,04-01-2024,11:35:00,Ewallet,124.1,4.7619,6.205,5.2
278-20-1245,B,Mandalay,Normal,Female,Sports and travel,29.38,4,5.876,123.396,12-06-2024,15:07:00,Credit card,117.52,4.7619,5.876,4.7
743-76-6109,C,Naypyitaw,Member,Male,Sports and travel,74.94,2,7.494,157.374,10-06-2024,15:31:00,Cash,149.88,4.7619,7.494,8.5
329-23-1978,A,Yangon,Normal,Male,Fashion accessories,30.08,3,4.512,94.752,25-02-2024,11:03:00,Credit card,90.24,4.7619,4.512,6.3
123-31-7217,B,Mandalay,Normal,Male,Health and beauty,12.22,8,4.888,102.648,03-06-2024,19:10:00,Cash,97.76,4.7619,4.888,7.3
307-78-3865,A,Yangon,Normal,Male,Electronic accessories,52.5,9,23.625,496.125,04-03-2024,17:23:00,Credit card,472.5,4.7619,23.625,9.9
935-76-9440,A,Yangon,Member,Female,Food and beverages,56.09,9,25.2405,530.0505,16-06-2024,13:39:00,Ewallet,504.81,4.7619,25.2405,7.8
764-46-5062,A,Yangon,Normal,Female,Health and beauty,70.31,5,17.5775,369.1275,19-04-2024,12:10:00,Ewallet,351.55,4.7619,17.5775,8
